bgg_id,name,description,image,thumbnail,bgg_link,avg_rating,bgg_rating,users_rated,game_weight,players_min,players_max,players_best,time_min,time_max,time_avg,game_mechanics,game_categories,game_types,year_published
162886,Spirit Island,distant reach world magic exists embody spirit land sky natural thing great power europe stretch colonial empire inevitably lay claim place spirit hold power   land fight alongside islander live therespirit island complex thematic cooperative game defend island home colonize invader player different spirit land unique elemental power turn player simultaneously choose power card play pay energy combination power card match spirit elemental affinity grant free bonus effect fast power effect immediately invader spread ravage magic slow require forethought plan use effectively spirit phase spirit gain energy choose   grow reclaim power card seek new power spread presence new area islandthe invader expand island map semipredictable fashion turn explore land portion island turn build land form settlement city turn ravage bring blight land attack native islander presentthe islander fight invader attack lend spirit aid exactly d hope power work islander help eg drive invader clean land blightthe game escalate progress spirit spread presence new part island seek new potent power invader step colonization effort turn represent   year alternatehistoryat game start win require destroy settlement city board   frighten invader victory easy ll run away number settlement city remain defeat come spirit destroy island overrun blight invader deck deplete achieve victorythe game include different adversary fight eg swedish mining colony remote british colony change play different way offer different path difficulty boost game challenge gain skill,https://cf.geekdo-images.com/kjCm4ZvPjIZxS-mYgSPy1g__original/img/9uLd9C3XAvInLCLhAoXqKVk56zs=/0x0/filters:format(jpeg)/pic7013651.jpg,https://cf.geekdo-images.com/kjCm4ZvPjIZxS-mYgSPy1g__small/img/aUlIih2_R7P8IYKeyNl2heLQbu8=/fit-in/200x150/filters:strip_icc()/pic7013651.jpg,https://boardgamegeek.com/boardgame/162886,8.3583,8.13019,31411,4.0262,1,4,2.16,90,120,120,"Action Retrieval; Area Majority / Influence; Automatic Resource Growth; Campaign / Battle Card Driven; Cooperative Game; Deck, Bag, and Pool Building; Hand Management; Modular Board; Simultaneous Action Selection; Solo / Solitaire Game; Tags; Variable Player Powers; Variable Set-up",Environmental; Fantasy; Mythology; Territory Building,Strategy Game,2017
193738,Great Western Trail,america th century rancher repeatedly herd cattle texas kansas city send train earn money victory point needless time arrive kansas city want valuable cattle tow quotgreat western trailquot require herd good shape wisely use building trail good idea hire capable staff cowboy improve herd craftsman build building engineer important railroad lineif cleverly manage herd navigate opportunity pitfall great western trail surely gain victory point win gamemdashdescription publisher,https://cf.geekdo-images.com/u1l0gH7sb_vnvDvoO_QHqA__original/img/2zv_XMQoPFWk9Dn0oS4JY1IeFzw=/0x0/filters:format(jpeg)/pic4887376.jpg,https://cf.geekdo-images.com/u1l0gH7sb_vnvDvoO_QHqA__small/img/9lxFidyDb8j6D1vobx4e3UwZ-FI=/fit-in/200x150/filters:strip_icc()/pic4887376.jpg,https://boardgamegeek.com/boardgame/193738,8.29585,8.1239,32599,3.7108,2,4,3.06,75,150,150,"Deck, Bag, and Pool Building; Hand Management; Ownership; Set Collection; Track Movement; Variable Set-up",American West; Animals,Strategy Game,2016
12333,Twilight Struggle,quotnow trumpet summon bear arm arm need battle embattle ndash bear burden long twilight strugglequotndash john f kennedyin   unlikely ally topple hitler war machine humanitys devastating weapon force japanese empire knee storm fire stand great power stand world scant month sigh collective relief new conflict threaten unlike titanic struggle precede decade conflict wage primarily soldier tank spy politician scientist intellectual artist traitor twilight struggle twoplayer game simulate fortyfive year   dance intrigue prestige occasional flare warfare soviet union united states entire world stage titan fight world safe ideology way life game begin amidst ruin europe new quotsuperpowersquot scramble wreckage second world war end   united states remain standingtwilight struggle inherit fundamental system carddriven classic people hannibal rome vs carthage quickplaye lowcomplexity game tradition game map world map period whereon player unit exert influence attempt gain ally control superpower gmts carddriven game decisionmake challenge good use one card unit give consistently limit resourcestwilight struggle event card add detail flavor game cover vast array historical happening arabisraeli conflict     vietnam peace movement cuban missile crisis incident bring world brink nuclear annihilation subsystem capture prestigeladen space race nuclear tension possibility gameende nuclear warcomponent original edition       colour counter       quotxquot colour map        event card        sixside dice       page rulebook       colour player aid cardscomponent   deluxe edition       colour counter       quotxquot mount map revise graphic       event card       sixside dice       page rulebook       colour player aid cardstime scale      approx   year turnmap scale      pointtopoint systemunit scale      influence markersnumber player      designer ananda gupta amp jason matthewsmap card amp counter art mark simonitcha deluxe edition publish   include follow change basic game      mount map revise graphic      doublethick counter sheet   counter      deck   event card increase       revise rule player aid card      revise start setup text change card   aldrich amesupgrade kit owner previous version include follow      mount map revise graphic      new card decks      update rule amp chart,https://cf.geekdo-images.com/pNCiUUphnoeWOYfsWq0kng__original/img/Iae47UtAd_RXVd5tJ3YzbDHOv4E=/0x0/filters:format(jpeg)/pic3530661.jpg,https://cf.geekdo-images.com/pNCiUUphnoeWOYfsWq0kng__small/img/p7alNkNy8Avm8UISmhYHCiMz5bE=/fit-in/200x150/filters:strip_icc()/pic3530661.jpg,https://boardgamegeek.com/boardgame/12333,8.28096,8.11593,42826,3.5905,2,2,1.99,120,180,180,Action / Event; Advantage Token; Area Majority / Influence; Campaign / Battle Card Driven; Dice Rolling; Events; Hand Management; Simulation; Simultaneous Action Selection; Sudden Death Ending; Tug of War; Variable Set-up,Modern Warfare; Political; Wargame,War Game; Strategy Game,2005
169786,Scythe,time unrest s europa ashe great war darken snow capitalistic citystate know simply ldquothe factoryrdquo fuel war heavily armored mech close door draw attention nearby countriesscythe enginebuilding game set alternatehistory s period time farming war break heart rust gear innovation valor scythe player represent character faction eastern europe attempt earn fortune claim faction stake land mysterious factory player conquer territory enlist new recruit reap resource gain villager build structure activate monstrous mechseach player begin game different resource power coin combat acuman popularity different starting location hidden goal start position specially calibrate contribute factionrsquos uniqueness asymmetrical nature game faction start placescythe give player complete control fate playerrsquo individual hide objective card element luck variability ldquoencounterrdquo card player draw interact citizen newly explore land encounter card provide player option allow mitigate luck draw selection combat drive choice luck randomnessscythe use streamlined actionselection mechanism round phase gameplay move brisk pace reduce downtime turn plenty direct conflict player seek player eliminationevery scythe aspect enginebuilde player upgrade action efficient build structure improve position map enlist new recruit enhance character ability activate mech deter opponent invading expand border reap great type quantity resource enginebuilde aspect create sense momentum progress game order player improve engine add unique feel game play faction multiple time,https://cf.geekdo-images.com/7k_nOxpO9OGIjhLq2BUZdA__original/img/HlDb9F365w0tSP8uD1vf1pfniQE=/0x0/filters:format(jpeg)/pic3163924.jpg,https://cf.geekdo-images.com/7k_nOxpO9OGIjhLq2BUZdA__small/img/eQ69OEDdjYjfKg6q5Navee87skU=/fit-in/200x150/filters:strip_icc()/pic3163924.jpg,https://boardgamegeek.com/boardgame/169786,8.21978,8.06389,63779,3.4251,1,5,3.88,115,115,115,Area Majority / Influence; Card Play Conflict Resolution; Contracts; End Game Bonuses; Force Commitment; Grid Movement; Hexagon Grid; King of the Hill; Movement Points; Narrative Choice / Paragraph; Solo / Solitaire Game; Take That; Tech Trees / Tech Tracks; Variable Player Powers; Variable Set-up; Victory Points as a Resource; Zone of Control,Economic; Fighting; Science Fiction; Territory Building,Strategy Game,2016
84876,The Castles of Burgundy,game set burgundy region high medieval france player take role aristocrat originally control small princedom play aim build settlement powerful castle practice trade river exploit silver mine use knowledge travelersthe game player take settlement tile game board place princedom represent player board tile function start tile place princedom princedom consist region demand type settlement tilethe game play phase consist round   phase begin game board stock settlement tile good tile   beginning round player roll dice player currently turn order roll good placement die   good tile available game board accord roll good die   round player turn current turn order   turn player perform possible type action   settlement tile numbered depot game board correspond dice place staging area player board   settlement tile staging area player board space player board number match dice corresponding region type tile adjacent previously place settlement tile   deliver good number match dice   worker token allow player adjust roll dice   addition action player buy settlement tile central depot game board place staging area player board   action trigger award victory point point immediately record   settlement tile offer benefit additional action additional money advancement turn order track good tile die roll adjustment victory point   bonus victory point award fill region settlement tilesthe game end player finish turn fifth round fifth phase   victory point award unused money worker undelivered good   bonus victory point certain settlement tile award end gamethe player victory point winsthe rule include basic advanced versionsthis game   alea big box series,https://cf.geekdo-images.com/sH2YTQ10dHj1ibfS-KKtGA__original/img/L_gsMsuhbAe0kyq1QLAmyeKOeSs=/0x0/filters:format(jpeg)/pic8745814.jpg,https://cf.geekdo-images.com/sH2YTQ10dHj1ibfS-KKtGA__small/img/f5zFXdTcH9RNY0iMNBppd8D-_r0=/fit-in/200x150/filters:strip_icc()/pic8745814.jpg,https://boardgamegeek.com/boardgame/84876,8.12711,8.00742,50099,3,2,4,2.57,30,90,90,Delayed Purchase; Dice Rolling; End Game Bonuses; Grid Coverage; Hexagon Grid; Open Drafting; Pattern Building; Tile Placement; Track Movement; Turn Order: Stat-Based; Variable Set-up,Animals; Dice; Medieval; Territory Building,Strategy Game,2011
173346,7 Wonders Duel,way   wonder duel resemble parent game   wonder age player acquire card provide resource advance military scientific development order develop civilization complete wonderswhat different   wonder duel title suggest game solely player player draft card simultaneously hand card display facedown faceup card arrange start round player card cover timing come play bonus move allow second card immediately original game card acquire build discard coin construct wondereach player start wonder card construction wonder provide owner special ability seven wonder build player end shortplayer purchase resource time bank gain card game provide resource future building acquire resource cost particular resource increase opponent represent dominance areaa player win   wonder duel way time acquire military card advance military marker opponent capital give bonus certain position reach opponent capital win game immediately similarly acquire seven different scientific symbol achieve scientific dominance win immediately situation occur player point end game win,https://cf.geekdo-images.com/zdagMskTF7wJBPjX74XsRw__original/img/Ju836WNSaW7Mab9Vjq2TJ_FqhWQ=/0x0/filters:format(jpeg)/pic2576399.jpg,https://cf.geekdo-images.com/zdagMskTF7wJBPjX74XsRw__small/img/gV1-ckZSIC-dCxxpq1Y7GmPITzQ=/fit-in/200x150/filters:strip_icc()/pic2576399.jpg,https://boardgamegeek.com/boardgame/173346,8.1073,7.98227,68294,2.2257,2,2,1.99,30,30,30,End Game Bonuses; Income; Melding and Splaying; Modular Board; Multi-Use Cards; Once-Per-Game Abilities; Open Drafting; Score-and-Reset Game; Set Collection; Sudden Death Ending; Tags; Tech Trees / Tech Tracks; Track Movement; Tug of War; Variable Set-up,Ancient; Card Game; City Building; Civilization; Economic,Strategy Game,2015
167355,Nemesis,play nemesis heart scifi survival horror terror soldier fire blindly corridor try stop alien advance scientist race find solution makeshift lab traitor steal escape pod moment intruder meet ship react noise evolve time go long game take strong game control crew member unique set skill personal deck card individual starting equipment hero cover basic sf horror need example scientist great computer research hard time combat soldier handnemesis semicooperative game crewmate survive ship infest hostile organism win game complete objective deal start game earth piece find obstacle way swarm intruder give alien organism ship ai poor physical condition ship agenda hold fellow player cruel fatethe gameplay nemesis design climactic moment hopefully find rewarding good plan ruin character meet terrible fate,https://cf.geekdo-images.com/4KSmlm59w0GwLIlgDnJDAQ__original/img/f0VmAKrPrMRQOUcOJHekRvuysDE=/0x0/filters:format(png)/pic8211747.png,https://cf.geekdo-images.com/4KSmlm59w0GwLIlgDnJDAQ__small/img/P20AxSqNHOEM5qT_doqeeE7JAHQ=/fit-in/200x150/filters:strip_icc()/pic8211747.png,https://boardgamegeek.com/boardgame/167355,8.38958,7.97629,17109,3.3824,1,5,4.07,90,180,180,Campaign / Battle Card Driven; Cooperative Game; Dice Rolling; Hand Management; Hidden Roles; Interrupts; Modular Board; Player Elimination; Semi-Cooperative Game; Solo / Solitaire Game; Team-Based Game; Traitor Game; Variable Player Powers,Adventure; Horror; Miniatures; Science Fiction,Thematic,2018
120677,Terra Mystica,land terra mystica dwell   different people seven landscape group bind home environment develop grow terraform neighboring landscape home environment competition groupsterra mystica information game luck reward strategic planning player govern   group subtlety craft player attempt rule great area possible develop group skill religious cult progress group special skill abilitiestake turn player execute action resource disposal different building allow player develop different resource dwelling allow worker trade house allow player money stronghold unlock group special ability temple allow develop religion terraforming seafaring skill building upgrade dwelling develop trading house trading house develop stronghold temple temple upgrade sanctuary group develop terraforme skill skill boat use river group question home landscape     desert fakir nomad     plain halfling cultist     swamp alchemist darkling     lake mermaid swarmling     forest witch auren     mountain dwarf engineer     wasteland giant chaos magiciansproximity group doubleedge sword terra mystica close group give extra power mean expand difficultterra mystica faq,https://cf.geekdo-images.com/bre12I1YiXkZr7elvriz4A__original/img/_dZS7fVfdc4DhJPbqnDpwTT4uF0=/0x0/filters:format(jpeg)/pic5375624.jpg,https://cf.geekdo-images.com/bre12I1YiXkZr7elvriz4A__small/img/GW-ip0dfeAee7KQqJ04SRZxF1lg=/fit-in/200x150/filters:strip_icc()/pic5375624.jpg,https://boardgamegeek.com/boardgame/120677,8.12673,7.96875,41541,3.9666,2,5,3.98,60,150,150,Chaining; End Game Bonuses; Hexagon Grid; Income; Increase Value of Unchosen Resources; Network and Route Building; Tech Trees / Tech Tracks; Turn Order: Pass Order; Variable Player Powers; Variable Set-up; Victory Points as a Resource,Civilization; Economic; Fantasy; Territory Building,Strategy Game,2012
124361,Concordia,thousand year ago roman empire rule land mediterranean sea peace border harmony inside province uniform law common currency economy thrive give rise mighty roman dynasty expand numerous city guide dynasty send colonist remote realm empire develop trade network appease ancient god favor mdash gain chance emerge victoriousconcordia peaceful strategy game economic development roman time   player age   instead look luck dice card player rely strategic ability sure watch rival determine goal pursue outpace game colonist send rome settle city produce brick food tool wine cloth player start identical set play card acquire card game card serve purpose     allow player choose action game     worth victory point vps end game concordia strategy game require advance planning consideration opponent move game different sequence new card sale modular layout city game board show entire roman empire   city   player show roman italy   city   player card sell player build th house game end player vps gods jupiter saturnus mercurius minerva vesta etc win game,https://cf.geekdo-images.com/CzwSm8i7tkLz6cBnrILZBg__original/img/BhJ3sB3uk-eSdR1iW4EP3cu0Wi0=/0x0/filters:format(jpeg)/pic3453267.jpg,https://cf.geekdo-images.com/CzwSm8i7tkLz6cBnrILZBg__small/img/ESPSltYYSFK-aJw6jOTdQrJGpOc=/fit-in/200x150/filters:strip_icc()/pic3453267.jpg,https://boardgamegeek.com/boardgame/124361,8.1209,7.96527,31147,3.0185,2,5,3.64,100,100,100,"Action Retrieval; Advantage Token; Auction: Dutch; Deck, Bag, and Pool Building; End Game Bonuses; Hand Management; Hidden Victory Points; Investment; Movement Points; Network and Route Building; Open Drafting; Point to Point Movement; Set Collection; Variable Set-up",Ancient; Economic; Nautical,Strategy Game,2013
28720,Brass: Lancashire,brass lancashire mdash publish brass mdash economic strategy game tell story compete cotton entrepreneur lancashire industrial revolution develop build establish industry network capitalize demand iron coal cotton game play half canal phase rail phase win game score victory point vps count end half vps gain canal rail establish flip industry tile round player turn accord turn order track receive action perform follow     build industry tile     build rail canal     develop industry     sell cotton     loanat end player turn replace card play deck turn order determine money player spend previous turn low spend highest spend turn order mechanism open strategic option player go later turn order allow possibility backtoback turnsafter card play time deck size adjust number player canal phase end scoring round commence score canal low level industry remove game new card deal rail phase begin phase player occupy location city doubleconnection build expensive possible end rail phase scoring round take place winner crownedthe card limit build industry card develop sell cotton build connection action lead strategic timingstoring card resource common player build rail line require coal use coal near source opponent coal turn get coal close score ie utilizedbrass lancashire   edition roxley game reboot original warfrog game edition brass new artwork component rule change      virtual link rule birkenhead optional      threeplayer experience bring close ideal experience player shorten half game round tune deck distant market tile slightly ensure consistent experience      twoplayer rule create playable need alternate board      level   cotton mill worth   vp slightly terrible,https://cf.geekdo-images.com/tHVtPzu82mBpeQbbZkV6EA__original/img/3ffdJj5Pz6HQrg09Kh8ecTen-TY=/0x0/filters:format(jpeg)/pic3469216.jpg,https://cf.geekdo-images.com/tHVtPzu82mBpeQbbZkV6EA__small/img/AghH1bAEhqzvyRcP3cy5G-rz0So=/fit-in/200x150/filters:strip_icc()/pic3469216.jpg,https://boardgamegeek.com/boardgame/28720,8.18111,7.96277,20770,3.8614,2,4,3.51,60,120,120,Chaining; End Game Bonuses; Hand Management; Income; Loans; Market; Multi-Use Cards; Network and Route Building; Ownership; Tags; Tech Trees / Tech Tracks; Tile Placement; Turn Order: Stat-Based; Variable Set-up,Economic; Educational; Industry / Manufacturing; Post-Napoleonic; Transportation,Strategy Game,2007
177736,A Feast for Odin,feast odin saga form board game relive cultural achievement mercantile expedition pillage tribe know vike today mdash term differently end millenniumwhen northerner go raid head vike scandinavian ancestor pirate explorer founder state leif eriksson say european america long columbusin know today normandy intruder call viking normans famous william conqueror invade england   manage king norway fail year prior conquer throne england reason people time strong seafarer unfortunate agricultural situation crop shortfall cause great distressin game raid explore new territory experience daytoday activity collect good achieve financially secure position society end player possession bear great value declare winnergameplay description storyboardgamer reviewa feast odin pointsdriven game plethora pathway victory range risk balance reward significant portion central hall whopping   point square major game attempt cover tile likewise long hall island colony offer large reward penalty owneach year follow familiar pattern preparation worker placement meet requirement feast main phase year worker placement affair start selection viking large action board whopping   different option choose arrange leave right column column require additional vike activate proportionally powerfulat end round need fill feast table food alternate plant vegetable matter chance lay valuable green blue tile main hall configuration tile follow certain requirement main goal cover line coin icon increase income encircle certain print icon generate thoseyou build engine time follow alternate pattern outward expansion hunting development cultivation come yoursquore willing time risk yoursquore willing set reward,https://cf.geekdo-images.com/s9oGMCo1fcfV4Dk3EnqLZw__original/img/N1X-0JB1GapFVhl98nP4tNFXMcM=/0x0/filters:format(png)/pic3146943.png,https://cf.geekdo-images.com/s9oGMCo1fcfV4Dk3EnqLZw__small/img/AKxMMz2DTbBrEynhDROla8fdjJ4=/fit-in/200x150/filters:strip_icc()/pic3146943.png,https://boardgamegeek.com/boardgame/177736,8.20167,7.94487,19740,3.8535,1,4,2.4,30,120,120,Action Points; Automatic Resource Growth; Dice Rolling; Enclosure; Grid Coverage; Hand Management; Income; Layering; Pattern Recognition; Push Your Luck; Solo / Solitaire Game; Square Grid; Tile Placement; Turn Order: Pass Order; Worker Placement,Animals; Farming; Industry / Manufacturing; Medieval; Puzzle,Strategy Game,2016
266192,Wingspan,wingspan isnbspa competitive mediumweight carddriven enginebuilde board game stonemai game design elizabeth hargrave feature   bird illustrate beth sobel natalia rojas ana maria martinezyou bird enthusiastsmdashresearcher bird watcher ornithologist collectorsmdashseeke discover attract good bird network wildlife preserve bird extend chain powerful combination habitat action habitat   focus key aspect growth      gain food token custom dice birdfeeder dice tower      lie egg egg miniature variety color      draw hundred unique bird card play themthe winner player point   roundsif enjoy terraforme mar gizmo think game flight tablemdashdescription publisherfrom th printing base game box include wingspan swiftstart promo pack,https://cf.geekdo-images.com/yLZJCVLlIx4c7eJEWUNJ7w__original/img/cI782Zis9cT66j2MjSHKJGnFPNw=/0x0/filters:format(jpeg)/pic4458123.jpg,https://cf.geekdo-images.com/yLZJCVLlIx4c7eJEWUNJ7w__small/img/VNToqgS2-pOGU6MuvIkMPKn_y-s=/fit-in/200x150/filters:strip_icc()/pic4458123.jpg,https://boardgamegeek.com/boardgame/266192,8.09896,7.9413,54404,2.4387,1,5,2.93,40,70,70,Action Queue; Dice Rolling; End Game Bonuses; Hand Management; Once-Per-Game Abilities; Open Drafting; Set Collection; Solo / Solitaire Game; Turn Order: Progressive,Animals; Card Game; Educational,Strategy Game; Family Game,2019
316554,Dune: Imperium,important link official faq unofficial faq automa solo p overviewdune imperium game find inspiration element character dune legacy new film legendary picture seminal literary series frank herbert brian herbert kevin j andersonas leader great house landsraad raise banner marshal force spy war come center conflict arrakis ndash dune desert planetdune imperium use deckbuilde add hiddeninformation angle traditional worker placementyou start unique leader card deck identical opponent   acquire card build deck choice define strength weakness card allow send agent certain space game board deck evolve affect strategy powerful militarily able deploy troop opponent acquire card edge political faction represent game emperor spacing guild bene gesserit fremenunlike deckbuilding game donrsquot play entire hand turn instead draw hand card start round alternate player take agent turn time play card send agent game board itrsquo turn agent place yoursquoll reveal turn reveal rest card provide persuasion sword persuasion acquire card sword help troop fight current roundrsquo reward show reveal conflict carddefeat rival combat shrewdly navigate political faction acquire precious spice flow card lead house victory,https://cf.geekdo-images.com/PhjygpWSo-0labGrPBMyyg__original/img/mZzaBAEEJpMlHWWmC0R6Su0OibQ=/0x0/filters:format(jpeg)/pic5666597.jpg,https://cf.geekdo-images.com/PhjygpWSo-0labGrPBMyyg__small/img/JGgY-nBmkyB8WRp8vcoBLlNMQ5U=/fit-in/200x150/filters:strip_icc()/pic5666597.jpg,https://boardgamegeek.com/boardgame/316554,8.31354,7.93066,13659,2.9647,1,4,3.34,60,120,120,"Card Play Conflict Resolution; Deck, Bag, and Pool Building; Delayed Purchase; Force Commitment; Increase Value of Unchosen Resources; Multi-Use Cards; Open Drafting; Ownership; Race; Solo / Solitaire Game; Tags; Take That; Turn Order: Progressive; Variable Player Powers; Worker Placement",Movies / TV / Radio theme; Novel-based; Political; Science Fiction,Strategy Game,2020
